image_file,doc_id,page_num,block_type,category,notes
inspection/doc4page32.png,doc4,32,text,recall_gain,
inspection/doc4page32.png,doc4,32,text,recall_gain,
inspection/doc4page32.png,doc4,32,text,recall_gain,
inspection/doc4page32.png,doc4,32,caption,recall_gain,
inspection/doc4page32.png,doc4,32,text,recall_gain,
inspection/doc4page32.png,doc4,32,caption,recall_gain,
inspection/doc4page32.png,doc4,32,caption,recall_gain,
inspection/doc4page32.png,doc4,32,caption,recall_gain,
inspection/doc4page32.png,doc4,32,caption,recall_gain,
inspection/doc4page32.png,doc4,32,caption,recall_gain,
inspection/doc4page32.png,doc4,32,caption,recall_gain,
inspection/doc4page32.png,doc4,32,caption,recall_gain,
inspection/doc4page32.png,doc4,32,caption,recall_gain,
inspection/doc4page32.png,doc4,32,text,recall_gain,
inspection/doc4page32.png,doc4,32,text,recall_gain,
inspection/doc4page32.png,doc4,32,text,recall_gain,
inspection/doc4page32.png,doc4,32,text,recall_gain,
inspection/doc4page32.png,doc4,32,text,recall_gain,
inspection/doc4page32.png,doc4,32,text,recall_gain,
inspection/doc4page32.png,doc4,32,caption,recall_gain,
inspection/doc4page32.png,doc4,32,text,recall_gain,
inspection/doc4page32.png,doc4,32,caption,recall_gain,
inspection/doc4page32.png,doc4,32,caption,recall_gain,
inspection/doc4page32.png,doc4,32,text,recall_gain,
inspection/doc4page32.png,doc4,32,text,boundary_improvement,
inspection/doc4page32.png,doc4,32,text,boundary_improvement,
inspection/doc4page33.png,doc4,33,text,precision_loss,
inspection/doc4page33.png,doc4,33,text,precision_loss,
inspection/doc4page33.png,doc4,33,text,precision_loss,
inspection/doc4page33.png,doc4,33,text,precision_loss,
inspection/doc4page33.png,doc4,33,text,recall_gain,
inspection/doc4page33.png,doc4,33,text,recall_gain,
inspection/doc4page33.png,doc4,33,text,recall_gain,
inspection/doc4page33.png,doc4,33,text,recall_gain,
inspection/doc4page33.png,doc4,33,figure,recall_gain,
inspection/doc4page33.png,doc4,33,text,recall_gain,
inspection/doc4page33.png,doc4,33,text,recall_gain,
inspection/doc4page33.png,doc4,33,text,recall_gain,
inspection/doc4page33.png,doc4,33,text,recall_gain,
inspection/doc4page33.png,doc4,33,text,recall_gain,
inspection/doc4page33.png,doc4,33,text,recall_gain,
inspection/doc4page33.png,doc4,33,text,recall_gain,
inspection/doc4page33.png,doc4,33,text,recall_gain,
inspection/doc4page33.png,doc4,33,text,recall_gain,
inspection/doc4page33.png,doc4,33,text,recall_gain,
inspection/doc4page33.png,doc4,33,text,recall_gain,
inspection/doc4page33.png,doc4,33,text,recall_gain,
inspection/doc4page33.png,doc4,33,text,recall_gain,
inspection/doc4page33.png,doc4,33,text,recall_gain,
inspection/doc4page33.png,doc4,33,text,recall_gain,
inspection/doc4page33.png,doc4,33,text,recall_gain,
inspection/doc4page33.png,doc4,33,text,recall_gain,
inspection/doc4page33.png,doc4,33,text,recall_gain,
inspection/doc4page33.png,doc4,33,text,recall_gain,
inspection/doc4page33.png,doc4,33,text,recall_gain,
inspection/doc4page33.png,doc4,33,text,recall_gain,
inspection/doc4page33.png,doc4,33,text,recall_gain,
inspection/doc4page33.png,doc4,33,text,recall_gain,
inspection/doc4page33.png,doc4,33,text,recall_gain,
inspection/doc4page33.png,doc4,33,text,recall_gain,
inspection/doc4page33.png,doc4,33,text,recall_gain,
inspection/doc4page33.png,doc4,33,text,recall_gain,
inspection/doc4page33.png,doc4,33,text,recall_gain,
inspection/doc4page33.png,doc4,33,text,recall_gain,
inspection/doc4page33.png,doc4,33,text,recall_gain,
inspection/doc4page33.png,doc4,33,text,recall_gain,
inspection/doc4page33.png,doc4,33,text,recall_gain,
inspection/doc4page33.png,doc4,33,text,recall_gain,
inspection/doc4page33.png,doc4,33,text,recall_gain,
inspection/doc4page33.png,doc4,33,text,recall_gain,
inspection/doc4page33.png,doc4,33,text,recall_gain,
inspection/doc4page33.png,doc4,33,text,recall_gain,
inspection/doc4page33.png,doc4,33,text,recall_gain,
inspection/doc4page33.png,doc4,33,caption,recall_gain,
inspection/doc4page33.png,doc4,33,caption,recall_gain,
inspection/doc4page33.png,doc4,33,caption,recall_gain,
inspection/doc4page33.png,doc4,33,caption,recall_gain,
inspection/doc4page33.png,doc4,33,caption,recall_gain,
inspection/doc4page33.png,doc4,33,text,boundary_improvement,
inspection/doc4page33.png,doc4,33,text,boundary_improvement,
inspection/doc4page34.png,doc4,34,text,precision_loss,
inspection/doc4page34.png,doc4,34,text,precision_loss,
inspection/doc4page34.png,doc4,34,text,precision_loss,
inspection/doc4page34.png,doc4,34,text,precision_loss,
inspection/doc4page34.png,doc4,34,text,precision_loss,
inspection/doc4page34.png,doc4,34,text,precision_loss,
inspection/doc4page34.png,doc4,34,text,recall_gain,
inspection/doc4page34.png,doc4,34,text,recall_gain,
inspection/doc4page34.png,doc4,34,text,recall_gain,
inspection/doc4page34.png,doc4,34,text,recall_gain,
inspection/doc4page34.png,doc4,34,text,recall_gain,
inspection/doc4page34.png,doc4,34,text,recall_gain,
inspection/doc4page34.png,doc4,34,caption,recall_gain,
inspection/doc4page34.png,doc4,34,header,recall_gain,
inspection/doc4page34.png,doc4,34,text,recall_gain,
inspection/doc4page34.png,doc4,34,text,recall_gain,
inspection/doc4page34.png,doc4,34,text,recall_gain,
inspection/doc4page34.png,doc4,34,text,recall_gain,
inspection/doc4page34.png,doc4,34,text,recall_gain,
inspection/doc4page34.png,doc4,34,text,recall_gain,
inspection/doc4page34.png,doc4,34,text,recall_gain,
inspection/doc4page34.png,doc4,34,text,recall_gain,
inspection/doc4page34.png,doc4,34,text,recall_gain,
inspection/doc4page34.png,doc4,34,text,recall_gain,
inspection/doc4page34.png,doc4,34,text,recall_gain,
inspection/doc4page34.png,doc4,34,text,recall_gain,
inspection/doc4page34.png,doc4,34,text,recall_gain,
inspection/doc4page34.png,doc4,34,text,recall_gain,
inspection/doc4page34.png,doc4,34,header,recall_gain,
inspection/doc4page34.png,doc4,34,text,recall_gain,
inspection/doc4page34.png,doc4,34,text,recall_gain,
inspection/doc4page34.png,doc4,34,text,recall_gain,
inspection/doc4page34.png,doc4,34,text,recall_gain,
inspection/doc4page34.png,doc4,34,text,recall_gain,
inspection/doc4page34.png,doc4,34,text,recall_gain,
inspection/doc4page34.png,doc4,34,text,recall_gain,
inspection/doc4page34.png,doc4,34,caption,recall_gain,
inspection/doc4page34.png,doc4,34,caption,recall_gain,
inspection/doc4page34.png,doc4,34,caption,recall_gain,
inspection/doc4page34.png,doc4,34,caption,recall_gain,
inspection/doc4page34.png,doc4,34,text,recall_gain,
inspection/doc4page34.png,doc4,34,text,recall_gain,
inspection/doc4page34.png,doc4,34,caption,recall_gain,
inspection/doc4page34.png,doc4,34,header,recall_gain,
inspection/doc4page34.png,doc4,34,header,recall_gain,
inspection/doc4page34.png,doc4,34,caption,recall_gain,
inspection/doc4page34.png,doc4,34,caption,recall_gain,
inspection/doc4page34.png,doc4,34,text,recall_gain,
inspection/doc4page34.png,doc4,34,text,recall_gain,
inspection/doc4page34.png,doc4,34,caption,recall_gain,
inspection/doc4page34.png,doc4,34,caption,recall_gain,
inspection/doc4page34.png,doc4,34,caption,recall_gain,
inspection/doc4page34.png,doc4,34,text,recall_gain,
inspection/doc4page34.png,doc4,34,caption,recall_gain,
inspection/doc4page34.png,doc4,34,caption,recall_gain,
inspection/doc4page34.png,doc4,34,text,recall_gain,
inspection/doc4page34.png,doc4,34,caption,recall_gain,
inspection/doc4page34.png,doc4,34,text,recall_gain,
inspection/doc4page34.png,doc4,34,text,boundary_improvement,
inspection/doc4page34.png,doc4,34,text,boundary_improvement,
inspection/doc4page34.png,doc4,34,text,boundary_improvement,
inspection/doc4page35.png,doc4,35,text,precision_loss,
inspection/doc4page35.png,doc4,35,text,precision_loss,
inspection/doc4page35.png,doc4,35,text,precision_loss,
inspection/doc4page35.png,doc4,35,text,precision_loss,
inspection/doc4page35.png,doc4,35,text,precision_loss,
inspection/doc4page35.png,doc4,35,text,precision_loss,
inspection/doc4page35.png,doc4,35,text,recall_gain,
inspection/doc4page35.png,doc4,35,text,recall_gain,
inspection/doc4page35.png,doc4,35,text,recall_gain,
inspection/doc4page35.png,doc4,35,text,recall_gain,
inspection/doc4page35.png,doc4,35,text,recall_gain,
inspection/doc4page35.png,doc4,35,text,recall_gain,
inspection/doc4page35.png,doc4,35,text,recall_gain,
inspection/doc4page35.png,doc4,35,text,recall_gain,
inspection/doc4page35.png,doc4,35,text,recall_gain,
inspection/doc4page35.png,doc4,35,text,recall_gain,
inspection/doc4page35.png,doc4,35,text,recall_gain,
inspection/doc4page35.png,doc4,35,text,recall_gain,
inspection/doc4page35.png,doc4,35,text,recall_gain,
inspection/doc4page35.png,doc4,35,text,recall_gain,
inspection/doc4page35.png,doc4,35,text,recall_gain,
inspection/doc4page35.png,doc4,35,text,recall_gain,
inspection/doc4page35.png,doc4,35,text,recall_gain,
inspection/doc4page35.png,doc4,35,text,recall_gain,
inspection/doc4page35.png,doc4,35,text,recall_gain,
inspection/doc4page35.png,doc4,35,text,recall_gain,
inspection/doc4page35.png,doc4,35,text,recall_gain,
inspection/doc4page35.png,doc4,35,text,recall_gain,
inspection/doc4page35.png,doc4,35,text,recall_gain,
inspection/doc4page35.png,doc4,35,text,recall_gain,
inspection/doc4page35.png,doc4,35,text,recall_gain,
inspection/doc4page35.png,doc4,35,header,recall_gain,
inspection/doc4page35.png,doc4,35,header,recall_gain,
inspection/doc4page35.png,doc4,35,header,recall_gain,
inspection/doc4page35.png,doc4,35,header,recall_gain,
inspection/doc4page35.png,doc4,35,header,recall_gain,
inspection/doc4page35.png,doc4,35,header,recall_gain,
inspection/doc4page35.png,doc4,35,header,recall_gain,
inspection/doc4page35.png,doc4,35,header,recall_gain,
inspection/doc4page35.png,doc4,35,header,recall_gain,
inspection/doc4page35.png,doc4,35,text,recall_gain,
inspection/doc4page35.png,doc4,35,text,recall_gain,
inspection/doc4page35.png,doc4,35,caption,recall_gain,
inspection/doc4page35.png,doc4,35,caption,recall_gain,
inspection/doc4page35.png,doc4,35,caption,recall_gain,
inspection/doc4page35.png,doc4,35,text,recall_gain,
inspection/doc4page35.png,doc4,35,caption,recall_gain,
inspection/doc4page35.png,doc4,35,header,recall_gain,
inspection/doc4page35.png,doc4,35,caption,recall_gain,
inspection/doc4page35.png,doc4,35,caption,recall_gain,
inspection/doc4page35.png,doc4,35,text,recall_gain,
inspection/doc4page35.png,doc4,35,header,recall_gain,
inspection/doc4page35.png,doc4,35,caption,recall_gain,
inspection/doc4page35.png,doc4,35,caption,recall_gain,
inspection/doc4page35.png,doc4,35,text,recall_gain,
inspection/doc4page35.png,doc4,35,caption,recall_gain,
inspection/doc4page35.png,doc4,35,text,recall_gain,
inspection/doc4page35.png,doc4,35,caption,recall_gain,
inspection/doc4page35.png,doc4,35,caption,recall_gain,
inspection/doc4page35.png,doc4,35,caption,recall_gain,
inspection/doc4page35.png,doc4,35,caption,recall_gain,
inspection/doc4page35.png,doc4,35,caption,recall_gain,
inspection/doc4page35.png,doc4,35,caption,recall_gain,
inspection/doc4page35.png,doc4,35,caption,recall_gain,
inspection/doc4page35.png,doc4,35,text,recall_gain,
inspection/doc4page35.png,doc4,35,caption,recall_gain,
inspection/doc4page35.png,doc4,35,caption,recall_gain,
inspection/doc4page35.png,doc4,35,text,recall_gain,
inspection/doc4page35.png,doc4,35,caption,recall_gain,
inspection/doc4page35.png,doc4,35,text,recall_gain,
inspection/doc4page35.png,doc4,35,caption,recall_gain,
inspection/doc4page35.png,doc4,35,text,recall_gain,
inspection/doc4page35.png,doc4,35,caption,recall_gain,
inspection/doc4page35.png,doc4,35,text,recall_gain,
inspection/doc4page35.png,doc4,35,caption,recall_gain,
inspection/doc4page35.png,doc4,35,text,recall_gain,
inspection/doc4page35.png,doc4,35,caption,recall_gain,
inspection/doc4page35.png,doc4,35,caption,recall_gain,
inspection/doc4page35.png,doc4,35,caption,recall_gain,
inspection/doc4page35.png,doc4,35,text,recall_gain,
inspection/doc4page35.png,doc4,35,text,recall_gain,
inspection/doc4page35.png,doc4,35,text,recall_gain,
inspection/doc4page35.png,doc4,35,text,recall_gain,
inspection/doc4page35.png,doc4,35,text,recall_gain,
inspection/doc4page35.png,doc4,35,caption,recall_gain,
inspection/doc4page35.png,doc4,35,text,recall_gain,
inspection/doc4page35.png,doc4,35,text,recall_gain,
inspection/doc4page35.png,doc4,35,text,boundary_improvement,
inspection/doc4page35.png,doc4,35,text,boundary_improvement,
inspection/doc4page36.png,doc4,36,text,precision_loss,
inspection/doc4page36.png,doc4,36,text,precision_loss,
inspection/doc4page36.png,doc4,36,text,precision_loss,
inspection/doc4page36.png,doc4,36,text,precision_loss,
inspection/doc4page36.png,doc4,36,text,precision_loss,
inspection/doc4page36.png,doc4,36,text,precision_loss,
inspection/doc4page36.png,doc4,36,text,recall_gain,
inspection/doc4page36.png,doc4,36,text,recall_gain,
inspection/doc4page36.png,doc4,36,text,recall_gain,
inspection/doc4page36.png,doc4,36,text,recall_gain,
inspection/doc4page36.png,doc4,36,text,recall_gain,
inspection/doc4page36.png,doc4,36,text,recall_gain,
inspection/doc4page36.png,doc4,36,text,recall_gain,
inspection/doc4page36.png,doc4,36,text,recall_gain,
inspection/doc4page36.png,doc4,36,text,recall_gain,
inspection/doc4page36.png,doc4,36,text,recall_gain,
inspection/doc4page36.png,doc4,36,text,recall_gain,
inspection/doc4page36.png,doc4,36,text,recall_gain,
inspection/doc4page36.png,doc4,36,text,recall_gain,
inspection/doc4page36.png,doc4,36,text,recall_gain,
inspection/doc4page36.png,doc4,36,text,recall_gain,
inspection/doc4page36.png,doc4,36,text,recall_gain,
inspection/doc4page36.png,doc4,36,text,recall_gain,
inspection/doc4page36.png,doc4,36,text,recall_gain,
inspection/doc4page36.png,doc4,36,text,recall_gain,
inspection/doc4page36.png,doc4,36,text,recall_gain,
inspection/doc4page36.png,doc4,36,text,recall_gain,
inspection/doc4page36.png,doc4,36,text,recall_gain,
inspection/doc4page36.png,doc4,36,text,recall_gain,
inspection/doc4page36.png,doc4,36,text,recall_gain,
inspection/doc4page36.png,doc4,36,header,recall_gain,
inspection/doc4page36.png,doc4,36,text,recall_gain,
inspection/doc4page36.png,doc4,36,text,recall_gain,
inspection/doc4page36.png,doc4,36,text,recall_gain,
inspection/doc4page36.png,doc4,36,caption,recall_gain,
inspection/doc4page36.png,doc4,36,text,recall_gain,
inspection/doc4page36.png,doc4,36,text,recall_gain,
inspection/doc4page36.png,doc4,36,text,recall_gain,
inspection/doc4page36.png,doc4,36,text,recall_gain,
inspection/doc4page36.png,doc4,36,caption,recall_gain,
inspection/doc4page36.png,doc4,36,header,recall_gain,
inspection/doc4page36.png,doc4,36,header,recall_gain,
inspection/doc4page36.png,doc4,36,header,recall_gain,
inspection/doc4page36.png,doc4,36,caption,recall_gain,
inspection/doc4page36.png,doc4,36,caption,recall_gain,
inspection/doc4page36.png,doc4,36,caption,recall_gain,
inspection/doc4page36.png,doc4,36,text,recall_gain,
inspection/doc4page36.png,doc4,36,text,recall_gain,
inspection/doc4page36.png,doc4,36,caption,recall_gain,
inspection/doc4page36.png,doc4,36,caption,recall_gain,
inspection/doc4page36.png,doc4,36,text,recall_gain,
inspection/doc4page36.png,doc4,36,caption,recall_gain,
inspection/doc4page36.png,doc4,36,text,recall_gain,
inspection/doc4page36.png,doc4,36,text,recall_gain,
inspection/doc4page36.png,doc4,36,caption,recall_gain,
inspection/doc4page36.png,doc4,36,text,recall_gain,
inspection/doc4page36.png,doc4,36,caption,recall_gain,
inspection/doc4page36.png,doc4,36,caption,recall_gain,
inspection/doc4page36.png,doc4,36,caption,recall_gain,
inspection/doc4page36.png,doc4,36,text,boundary_improvement,
inspection/doc4page36.png,doc4,36,text,boundary_improvement,
inspection/doc4page36.png,doc4,36,text,boundary_improvement,
inspection/doc4page36.png,doc4,36,text,boundary_improvement,
inspection/doc4page37.png,doc4,37,text,precision_loss,
inspection/doc4page37.png,doc4,37,text,precision_loss,
inspection/doc4page37.png,doc4,37,text,recall_gain,
inspection/doc4page37.png,doc4,37,text,recall_gain,
inspection/doc4page37.png,doc4,37,text,recall_gain,
inspection/doc4page37.png,doc4,37,text,recall_gain,
inspection/doc4page37.png,doc4,37,text,recall_gain,
inspection/doc4page37.png,doc4,37,text,recall_gain,
inspection/doc4page37.png,doc4,37,text,recall_gain,
inspection/doc4page37.png,doc4,37,text,recall_gain,
inspection/doc4page37.png,doc4,37,text,recall_gain,
inspection/doc4page37.png,doc4,37,text,recall_gain,
inspection/doc4page37.png,doc4,37,text,recall_gain,
inspection/doc4page37.png,doc4,37,text,recall_gain,
inspection/doc4page37.png,doc4,37,text,recall_gain,
inspection/doc4page37.png,doc4,37,text,recall_gain,
inspection/doc4page37.png,doc4,37,text,recall_gain,
inspection/doc4page37.png,doc4,37,text,recall_gain,
inspection/doc4page37.png,doc4,37,text,recall_gain,
inspection/doc4page37.png,doc4,37,text,recall_gain,
inspection/doc4page37.png,doc4,37,text,recall_gain,
inspection/doc4page37.png,doc4,37,text,recall_gain,
inspection/doc4page37.png,doc4,37,text,recall_gain,
inspection/doc4page37.png,doc4,37,text,recall_gain,
inspection/doc4page37.png,doc4,37,text,recall_gain,
inspection/doc4page37.png,doc4,37,text,recall_gain,
inspection/doc4page37.png,doc4,37,text,recall_gain,
inspection/doc4page37.png,doc4,37,text,recall_gain,
inspection/doc4page37.png,doc4,37,text,recall_gain,
inspection/doc4page37.png,doc4,37,text,recall_gain,
inspection/doc4page37.png,doc4,37,caption,recall_gain,
inspection/doc4page37.png,doc4,37,text,recall_gain,
inspection/doc4page37.png,doc4,37,text,recall_gain,
inspection/doc4page37.png,doc4,37,text,recall_gain,
inspection/doc4page37.png,doc4,37,text,recall_gain,
inspection/doc4page37.png,doc4,37,text,recall_gain,
inspection/doc4page37.png,doc4,37,caption,recall_gain,
inspection/doc4page37.png,doc4,37,text,recall_gain,
inspection/doc4page37.png,doc4,37,text,recall_gain,
inspection/doc4page37.png,doc4,37,text,recall_gain,
inspection/doc4page37.png,doc4,37,header,recall_gain,
inspection/doc4page37.png,doc4,37,caption,recall_gain,
inspection/doc4page37.png,doc4,37,text,recall_gain,
inspection/doc4page37.png,doc4,37,caption,recall_gain,
inspection/doc4page37.png,doc4,37,caption,recall_gain,
inspection/doc4page37.png,doc4,37,caption,recall_gain,
inspection/doc4page37.png,doc4,37,text,recall_gain,
inspection/doc4page37.png,doc4,37,text,recall_gain,
inspection/doc4page37.png,doc4,37,caption,recall_gain,
inspection/doc4page37.png,doc4,37,caption,recall_gain,
inspection/doc4page37.png,doc4,37,text,recall_gain,
inspection/doc4page37.png,doc4,37,caption,recall_gain,
inspection/doc4page37.png,doc4,37,caption,recall_gain,
inspection/doc4page37.png,doc4,37,text,boundary_improvement,
inspection/doc4page37.png,doc4,37,text,boundary_improvement,
inspection/doc4page37.png,doc4,37,text,boundary_improvement,
inspection/doc4page38.png,doc4,38,text,precision_loss,
inspection/doc4page38.png,doc4,38,text,precision_loss,
inspection/doc4page38.png,doc4,38,text,precision_loss,
inspection/doc4page38.png,doc4,38,text,recall_gain,
inspection/doc4page38.png,doc4,38,text,recall_gain,
inspection/doc4page38.png,doc4,38,text,recall_gain,
inspection/doc4page38.png,doc4,38,text,recall_gain,
inspection/doc4page38.png,doc4,38,text,recall_gain,
inspection/doc4page38.png,doc4,38,text,recall_gain,
inspection/doc4page38.png,doc4,38,text,recall_gain,
inspection/doc4page38.png,doc4,38,text,recall_gain,
inspection/doc4page38.png,doc4,38,text,recall_gain,
inspection/doc4page38.png,doc4,38,text,recall_gain,
inspection/doc4page38.png,doc4,38,text,recall_gain,
inspection/doc4page38.png,doc4,38,text,recall_gain,
inspection/doc4page38.png,doc4,38,text,recall_gain,
inspection/doc4page38.png,doc4,38,text,recall_gain,
inspection/doc4page38.png,doc4,38,text,recall_gain,
inspection/doc4page38.png,doc4,38,text,recall_gain,
inspection/doc4page38.png,doc4,38,text,recall_gain,
inspection/doc4page38.png,doc4,38,text,recall_gain,
inspection/doc4page38.png,doc4,38,text,recall_gain,
inspection/doc4page38.png,doc4,38,text,recall_gain,
inspection/doc4page38.png,doc4,38,text,recall_gain,
inspection/doc4page38.png,doc4,38,text,recall_gain,
inspection/doc4page38.png,doc4,38,text,recall_gain,
inspection/doc4page38.png,doc4,38,text,recall_gain,
inspection/doc4page38.png,doc4,38,text,recall_gain,
inspection/doc4page38.png,doc4,38,text,recall_gain,
inspection/doc4page38.png,doc4,38,text,recall_gain,
inspection/doc4page38.png,doc4,38,text,recall_gain,
inspection/doc4page38.png,doc4,38,text,recall_gain,
inspection/doc4page38.png,doc4,38,text,recall_gain,
inspection/doc4page38.png,doc4,38,text,recall_gain,
inspection/doc4page38.png,doc4,38,text,recall_gain,
inspection/doc4page38.png,doc4,38,text,recall_gain,
inspection/doc4page38.png,doc4,38,text,recall_gain,
inspection/doc4page38.png,doc4,38,text,recall_gain,
inspection/doc4page38.png,doc4,38,text,recall_gain,
inspection/doc4page38.png,doc4,38,text,recall_gain,
inspection/doc4page38.png,doc4,38,text,recall_gain,
inspection/doc4page38.png,doc4,38,text,recall_gain,
inspection/doc4page38.png,doc4,38,text,recall_gain,
inspection/doc4page38.png,doc4,38,text,recall_gain,
inspection/doc4page38.png,doc4,38,text,recall_gain,
inspection/doc4page38.png,doc4,38,caption,recall_gain,
inspection/doc4page38.png,doc4,38,header,recall_gain,
inspection/doc4page38.png,doc4,38,caption,recall_gain,
inspection/doc4page38.png,doc4,38,text,recall_gain,
inspection/doc4page38.png,doc4,38,caption,recall_gain,
inspection/doc4page38.png,doc4,38,caption,recall_gain,
inspection/doc4page38.png,doc4,38,caption,recall_gain,
inspection/doc4page38.png,doc4,38,caption,recall_gain,
inspection/doc4page38.png,doc4,38,text,recall_gain,
inspection/doc4page38.png,doc4,38,text,boundary_improvement,
inspection/doc4page39.png,doc4,39,text,precision_loss,
inspection/doc4page39.png,doc4,39,text,precision_loss,
inspection/doc4page39.png,doc4,39,text,precision_loss,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,caption,recall_gain,
inspection/doc4page39.png,doc4,39,header,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,header,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,header,recall_gain,
inspection/doc4page39.png,doc4,39,header,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,caption,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,caption,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,caption,recall_gain,
inspection/doc4page39.png,doc4,39,header,recall_gain,
inspection/doc4page39.png,doc4,39,header,recall_gain,
inspection/doc4page39.png,doc4,39,header,recall_gain,
inspection/doc4page39.png,doc4,39,header,recall_gain,
inspection/doc4page39.png,doc4,39,header,recall_gain,
inspection/doc4page39.png,doc4,39,header,recall_gain,
inspection/doc4page39.png,doc4,39,header,recall_gain,
inspection/doc4page39.png,doc4,39,header,recall_gain,
inspection/doc4page39.png,doc4,39,header,recall_gain,
inspection/doc4page39.png,doc4,39,header,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,caption,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,caption,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,caption,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,caption,recall_gain,
inspection/doc4page39.png,doc4,39,caption,recall_gain,
inspection/doc4page39.png,doc4,39,caption,recall_gain,
inspection/doc4page39.png,doc4,39,caption,recall_gain,
inspection/doc4page39.png,doc4,39,caption,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,caption,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,caption,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,caption,recall_gain,
inspection/doc4page39.png,doc4,39,caption,recall_gain,
inspection/doc4page39.png,doc4,39,caption,recall_gain,
inspection/doc4page39.png,doc4,39,caption,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,caption,recall_gain,
inspection/doc4page39.png,doc4,39,caption,recall_gain,
inspection/doc4page39.png,doc4,39,caption,recall_gain,
inspection/doc4page39.png,doc4,39,caption,recall_gain,
inspection/doc4page39.png,doc4,39,caption,recall_gain,
inspection/doc4page39.png,doc4,39,caption,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,caption,recall_gain,
inspection/doc4page39.png,doc4,39,caption,recall_gain,
inspection/doc4page39.png,doc4,39,caption,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,caption,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,text,recall_gain,
inspection/doc4page39.png,doc4,39,caption,recall_gain,
inspection/doc4page39.png,doc4,39,caption,recall_gain,
